n,k,i,p,m,r,t,T
134217728,1,67108864,2147642252,0,41,6952205523,12471170529
134217728,1,67108864,2147662541,0,39,18395835627,29458009994
134217728,1,67108864,2147704733,0,40,13649134489,23921448589
268435456,1,134217728,2147297306,0,31,36584171352,58704980539
268435456,1,134217728,2147395320,0,43,34277021386,55574895048
268435456,1,134217728,2147431005,0,24,27669405310,49781516999
268435456,1,134217728,2147450290,0,39,29980359547,51327913681
268435456,1,134217728,2147474215,0,42,25321054599,46664515109
268435456,1,134217728,2147511604,0,44,29849758570,51789665970
268435456,1,134217728,2147543249,0,49,29830141450,51991295800
268435456,1,134217728,2147555921,0,40,18498226574,29517266799
268435456,1,134217728,2147590419,0,33,22238425984,43564901704
268435456,1,134217728,2147758607,0,35,29160808586,51241814828
