n,k,i,p,m,r,t,T
262144,32,262144,4294967051,2170,15,109347615,109795484
262144,32,262144,4294967210,1860,13,115835361,116236491
524288,32,524288,4294947355,1550,11,99804758,100564101
524288,32,524288,4294953368,1395,10,104617757,105586799
524288,32,524288,4294957304,3100,21,116525884,117291682
524288,32,524288,4294958102,2635,18,159071692,159593191
524288,32,524288,4294960331,1860,13,108173172,108927704
524288,32,524288,4294961906,2790,19,133537513,134285524
524288,32,524288,4294963672,2015,14,113063081,113794103
524288,32,524288,4294966050,1860,13,126623710,127242787
524288,32,524288,4294966429,1705,12,104511504,105244288
524288,32,524288,4294967081,1860,13,99018904,99753651
1048576,32,1048576,4294957921,1550,11,99782195,101988181
1048576,32,1048576,4294958454,2325,16,116094842,117535726
1048576,32,1048576,4294961618,2480,17,141599951,142804524
1048576,32,1048576,4294961710,3100,21,114689829,116075871
1048576,32,1048576,4294964098,1860,13,89660907,91221731
1048576,32,1048576,4294965208,2325,16,111143847,112585854
1048576,32,1048576,4294966587,2015,14,94276072,95712422
1048576,32,1048576,4294966811,1705,12,108476274,109938396
1048576,32,1048576,4294967034,2790,19,111499832,112906925
1048576,32,1048576,4294967238,3410,23,125382764,126557098
2097152,32,2097152,4294959160,1705,12,97185407,100022549
2097152,32,2097152,4294963221,1240,9,109134982,112410020
2097152,32,2097152,4294964427,1550,11,94945360,98428274
2097152,32,2097152,4294964539,2635,18,112637472,114918823
2097152,32,2097152,4294964938,1240,9,109127573,111298539
2097152,32,2097152,4294965019,1705,12,124315540,126837528
2097152,32,2097152,4294966130,2170,15,117012124,119881749
2097152,32,2097152,4294966247,1705,12,93560562,95922709
2097152,32,2097152,4294966514,3100,21,118925531,121185295
2097152,32,2097152,4294967157,2480,17,94420479,97266700
4194304,32,4194304,4294963248,1860,13,123294882,128936437
4194304,32,4194304,4294965156,2480,17,144928444,149183429
4194304,32,4194304,4294966107,1705,12,121562074,127176440
4194304,32,4194304,4294966281,3410,23,128137689,133779232
4194304,32,4194304,4294966582,1860,13,128423121,133401471
4194304,32,4194304,4294966765,2325,16,102862051,108639304
4194304,32,4194304,4294967175,3255,22,120743201,124934074
4194304,32,4194304,4294967198,1550,11,120517385,126101642
4194304,32,4194304,4294967252,2170,15,113466074,117761365
4194304,32,4194304,4294967260,2945,20,111159770,116744726
8388608,32,8388608,4294966255,2170,15,111927251,120061563
8388608,32,8388608,4294966384,2480,17,145340024,153494786
8388608,32,8388608,4294966399,2635,18,120970635,132035951
8388608,32,8388608,4294966568,2480,17,139547638,150673053
8388608,32,8388608,4294966618,2170,15,105649639,116739500
8388608,32,8388608,4294966781,2170,15,112147715,123808003
8388608,32,8388608,4294966835,2790,19,121718581,132766386
8388608,32,8388608,4294967127,2945,20,126018891,134999920
8388608,32,8388608,4294967199,3720,25,117594851,128700070
8388608,32,8388608,4294967278,2015,14,126218022,137295558
16777216,32,16777216,4294966103,2945,20,151011412,173948933
16777216,32,16777216,4294966698,2015,14,118218738,141079373
16777216,32,16777216,4294966940,2945,20,117060538,137183956
16777216,32,16777216,4294967197,2790,19,128010738,145672449
16777216,32,16777216,4294967263,2170,15,116644233,137624703
16777216,32,16777216,4294967272,2480,17,135292437,152767510
16777216,32,16777216,4294967279,3255,22,123043001,145634561
16777216,32,16777216,4294967288,2790,19,134100978,151691062
16777216,32,16777216,4294967289,2945,20,122287856,143458743
16777216,32,16777216,4294967295,2635,18,123517243,145188253
33554432,32,33554432,4294967053,2480,17,122865664,162098469
33554432,32,33554432,4294967106,3100,21,137404073,175962561
33554432,32,33554432,4294967123,1705,12,135749446,171993539
33554432,32,33554432,4294967129,3100,21,176688173,210425607
33554432,32,33554432,4294967140,2945,20,150667901,187134859
33554432,32,33554432,4294967157,1860,13,141603742,175130497
33554432,32,33554432,4294967201,3255,22,157066083,195157099
33554432,32,33554432,4294967218,3255,22,161694239,196515254
33554432,32,33554432,4294967240,2790,19,136494814,174854014
33554432,32,33554432,4294967252,2790,19,141250391,175035916
67108864,32,67108864,4294967149,2015,14,194111853,264384782
67108864,32,67108864,4294967186,2635,18,182509899,247746556
67108864,32,67108864,4294967208,2635,18,215311936,280803720
67108864,32,67108864,4294967238,3875,26,237155416,305612974
67108864,32,67108864,4294967243,3255,22,185539561,253248968
67108864,32,67108864,4294967251,1705,12,165018244,230918006
67108864,32,67108864,4294967266,3255,22,197090860,266790945
67108864,32,67108864,4294967273,2170,15,158252200,229280745
67108864,32,67108864,4294967282,2325,16,208459824,278560742
67108864,32,67108864,4294967292,3100,21,230348344,296248513
134217728,32,134217728,4294967231,2635,18,319572166,425217783
134217728,32,134217728,4294967264,2325,16,307468823,438523339
134217728,32,134217728,4294967266,2170,15,328209017,462266594
134217728,32,134217728,4294967269,2635,18,355763431,486599852
134217728,32,134217728,4294967276,2790,19,387639605,518565307
134217728,32,134217728,4294967278,2790,19,238004830,370315494
134217728,32,134217728,4294967278,3100,21,262759479,397101724
134217728,32,134217728,4294967287,2945,20,270518024,407899551
134217728,32,134217728,4294967288,3565,24,401522894,533876384
134217728,32,134217728,4294967295,2170,15,230947375,363856600
268435456,32,268435456,4294967257,2945,20,573078815,837116537
268435456,32,268435456,4294967263,2170,15,315540133,582815070
268435456,32,268435456,4294967281,1860,13,503866331,770453870
268435456,32,268435456,4294967287,4030,27,723088577,933971518
268435456,32,268435456,4294967288,2945,20,433163870,687018838
268435456,32,268435456,4294967290,2790,19,690231672,956666902
268435456,32,268435456,4294967291,1240,9,369614869,629378217
268435456,32,268435456,4294967291,3255,22,585228910,847299025
268435456,32,268435456,4294967294,3410,23,725037930,977853779
268435456,32,268435456,4294967294,3565,24,351088071,622262901
