n,k,i,p,m,r,t,T
262144,4,262144,4294966376,210,15,2099648,4956914
524288,4,524288,4294957451,210,15,2730022,8279522
524288,4,524288,4294961109,195,14,6531462,12128920
524288,4,524288,4294961179,60,5,10723551,16223075
524288,4,524288,4294961875,150,11,12340920,17917070
524288,4,524288,4294963449,195,14,6202841,11790050
524288,4,524288,4294964598,225,16,15284957,20872171
524288,4,524288,4294965183,210,15,11915861,17499369
524288,4,524288,4294965751,120,9,7913683,13524146
524288,4,524288,4294966897,210,15,15226206,20820504
524288,4,524288,4294967267,165,12,4498996,10071495
1048576,4,1048576,4294948444,255,18,26681217,37766210
1048576,4,1048576,4294959729,240,17,15637311,26691118
1048576,4,1048576,4294962069,255,18,10988124,22081949
1048576,4,1048576,4294962992,255,18,11712316,22781603
1048576,4,1048576,4294963048,210,15,12623183,23756847
1048576,4,1048576,4294964273,285,20,15653361,26786627
1048576,4,1048576,4294964939,210,15,6254237,17330821
1048576,4,1048576,4294965478,210,15,14152398,24952813
1048576,4,1048576,4294966145,255,18,14879026,25987665
1048576,4,1048576,4294967049,150,11,7995288,19124602
2097152,4,2097152,4294955593,315,22,15376628,37853225
2097152,4,2097152,4294959777,210,15,21589483,44280376
2097152,4,2097152,4294962522,255,18,8957821,31471824
2097152,4,2097152,4294963680,135,10,21996065,44693005
2097152,4,2097152,4294964111,210,15,8697517,31326435
2097152,4,2097152,4294964334,270,19,19999165,42563530
2097152,4,2097152,4294965505,225,16,17771762,40214398
2097152,4,2097152,4294965947,165,12,20068679,42604988
2097152,4,2097152,4294966380,225,16,14152533,36755994
2097152,4,2097152,4294967166,120,9,26330341,48941523
4194304,4,4194304,4294965723,210,15,24957003,69331766
4194304,4,4194304,4294965829,300,21,27166373,71707594
4194304,4,4194304,4294966232,210,15,25716937,70022646
4194304,4,4194304,4294966636,255,18,17511772,62213961
4194304,4,4194304,4294966678,210,15,30710639,75242115
4194304,4,4194304,4294966737,345,24,41184650,86313991
4194304,4,4194304,4294966883,240,17,17953090,62432504
4194304,4,4194304,4294966921,240,17,37889114,82087414
4194304,4,4194304,4294966973,240,17,26776249,71439565
4194304,4,4194304,4294967060,255,18,41185465,85896574
8388608,4,8388608,4294966241,225,16,70421984,158642715
8388608,4,8388608,4294966329,330,23,110582303,198283366
8388608,4,8388608,4294966345,195,14,38816504,126717993
8388608,4,8388608,4294966457,180,13,54313960,141842312
8388608,4,8388608,4294966564,300,21,85657596,173949064
8388608,4,8388608,4294966691,255,18,62268629,150279571
8388608,4,8388608,4294966780,120,9,29307144,117800297
8388608,4,8388608,4294967033,270,19,126826156,215097760
8388608,4,8388608,4294967131,195,14,78342065,165926156
8388608,4,8388608,4294967283,345,24,98316208,186157501
16777216,4,16777216,4294965868,255,18,144118311,319273013
16777216,4,16777216,4294966904,345,24,90331586,268434477
16777216,4,16777216,4294966947,255,18,174441539,349611644
16777216,4,16777216,4294967026,300,21,176783594,352827585
16777216,4,16777216,4294967106,150,11,72600729,247174868
16777216,4,16777216,4294967120,285,20,128445899,303729609
16777216,4,16777216,4294967147,300,21,126949155,301337727
16777216,4,16777216,4294967208,300,21,66408132,240169411
16777216,4,16777216,4294967246,255,18,130959864,305365249
16777216,4,16777216,4294967280,210,15,105695062,282394489
33554432,4,33554432,4294966755,315,22,135482936,485370713
33554432,4,33554432,4294967096,225,16,341188911,688838074
33554432,4,33554432,4294967105,330,23,243913105,592705421
33554432,4,33554432,4294967116,240,17,321681653,669623078
33554432,4,33554432,4294967129,300,21,269758951,618315465
33554432,4,33554432,4294967139,330,23,502455996,850190438
33554432,4,33554432,4294967239,270,19,311693960,660053128
33554432,4,33554432,4294967263,285,20,409416664,759014179
33554432,4,33554432,4294967271,270,19,365892009,712382065
33554432,4,33554432,4294967273,375,26,366686764,715163089
67108864,4,67108864,4294967070,255,18,534762099,1231764060
67108864,4,67108864,4294967182,255,18,527584309,1222599790
67108864,4,67108864,4294967185,210,15,536818770,1229499032
67108864,4,67108864,4294967195,330,23,369553855,1066770005
67108864,4,67108864,4294967223,210,15,365674112,1065151269
67108864,4,67108864,4294967243,255,18,550159610,1244734801
67108864,4,67108864,4294967260,405,28,1020975992,1717316252
67108864,4,67108864,4294967267,405,28,1082609958,1775555356
67108864,4,67108864,4294967274,270,19,664817448,1362199137
67108864,4,67108864,4294967284,285,20,1327408947,2023901536
134217728,4,134217728,4294967200,270,19,653265494,2044290227
134217728,4,134217728,4294967219,240,17,1223350870,2613116308
134217728,4,134217728,4294967241,255,18,469910794,1863626673
134217728,4,134217728,4294967245,210,15,907113937,2304273731
134217728,4,134217728,4294967262,180,13,692720545,2085931501
134217728,4,134217728,4294967264,345,24,908042406,2298998297
134217728,4,134217728,4294967271,240,17,988188474,2375926072
134217728,4,134217728,4294967276,315,22,1681008519,3076864963
134217728,4,134217728,4294967290,300,21,1142988705,2524496948
134217728,4,134217728,4294967291,240,17,1422788359,2811569880
268435456,4,268435456,4294967256,315,22,1433139360,4201646336
268435456,4,268435456,4294967262,210,15,1129336282,3925800715
268435456,4,268435456,4294967267,195,14,1311546540,4081455540
268435456,4,268435456,4294967278,255,18,2190746334,4969134243
268435456,4,268435456,4294967285,300,21,1510381276,4293147882
268435456,4,268435456,4294967293,255,18,1949681413,4717030800
268435456,4,268435456,4294967293,270,19,1125934194,3903181950
268435456,4,268435456,4294967294,360,25,2256664392,5029166061
268435456,4,268435456,4294967294,375,26,2374616745,5136698266
268435456,4,268435456,4294967295,255,18,1923964663,4715004743
