n,k,i,p,m,r,t,T
134217728,32,67108864,2147364316,6975,46,580685845,714785296
134217728,32,67108864,2147662104,5270,35,509891983,639708127
134217728,32,67108864,2147674963,4650,31,419553559,552422913
134217728,32,67108864,2147678773,4185,28,322865869,454566977
134217728,32,67108864,2147774177,5115,34,454216252,589468798
268435456,32,134217728,2147319247,6355,42,808660379,1073471076
268435456,32,134217728,2147365228,5425,36,1028405056,1232145745
268435456,32,134217728,2147397100,6355,42,843022542,1108747771
268435456,32,134217728,2147434193,6665,44,966257532,1229379165
268435456,32,134217728,2147455949,6045,40,754024781,1018655158
268435456,32,134217728,2147494869,6200,41,793524453,1005156967
268435456,32,134217728,2147515628,6820,45,588772996,851731182
268435456,32,134217728,2147572774,3720,25,622291007,884187181
268435456,32,134217728,2147677687,5735,38,803342239,1066044786
268435456,32,134217728,2147765248,6355,42,823558177,1089063397
