n,k,i,p,m,r,t,T
2097152,8,1,534,315,10,62946767,74895590
4194304,8,1,103,665,20,93747285,116128437
4194304,8,1,1327,525,16,83528633,105845995
4194304,8,1,1556,420,13,84385745,106741354
4194304,8,1,2383,700,21,80281721,102775418
4194304,8,1,2773,630,19,75080795,97462625
4194304,8,1,3696,490,15,70535073,92946698
4194304,8,1,408,385,12,94548333,117025886
4194304,8,1,550,525,16,71869808,94590405
4194304,8,1,578,630,19,94915528,117280044
4194304,8,1,854,525,16,98665709,121072201
8388608,8,1,122,245,8,83804762,128127761
8388608,8,1,253,490,15,85919937,130485900
8388608,8,1,282,595,18,105880833,150242304
8388608,8,1,38,385,12,71924908,116109379
8388608,8,1,42,420,13,86262281,130378155
8388608,8,1,444,735,22,101761792,145902823
8388608,8,1,500,560,17,104788371,149040423
8388608,8,1,512,630,19,127520653,171830548
8388608,8,1,55,490,15,87691190,132073175
8388608,8,1,921,630,19,104233162,148209663
16777216,8,1,120,630,19,143970598,231185696
16777216,8,1,13,735,22,132126009,219565624
16777216,8,1,156,595,18,131585108,218845617
16777216,8,1,245,490,15,119178207,206855627
16777216,8,1,257,560,17,112507942,200018521
16777216,8,1,284,420,13,109355132,196716527
16777216,8,1,305,735,22,140515634,227668815
16777216,8,1,362,805,24,110905044,198403101
16777216,8,1,367,560,17,161378435,248604488
16777216,8,1,39,700,21,125447376,212957697
33554432,8,1,146,490,15,208375210,382429289
33554432,8,1,163,735,22,212898322,387944559
33554432,8,1,165,630,19,198664759,372642583
33554432,8,1,167,735,22,230702283,404873908
33554432,8,1,196,735,22,213270224,387521299
33554432,8,1,20,735,22,249096861,422439119
33554432,8,1,211,420,13,232795411,406528673
33554432,8,1,41,595,18,253003731,426357538
33554432,8,1,46,420,13,174082240,348808773
33554432,8,1,58,525,16,200368616,374770544
67108864,8,1,109,665,20,303716307,649759415
67108864,8,1,182,665,20,294764169,642888315
67108864,8,1,22,875,26,361589409,708449353
67108864,8,1,25,700,21,413122152,760017865
67108864,8,1,37,735,22,286910657,633734475
67108864,8,1,41,560,17,310818986,656992784
67108864,8,1,74,770,23,440564470,787124187
67108864,8,1,92,735,22,245497888,592021104
67108864,8,1,9,560,17,252179042,599948825
67108864,8,1,9,735,22,347547695,695912767
134217728,8,1,113,525,16,394755614,1086717547
134217728,8,1,11,700,21,601257355,1293929800
134217728,8,1,158,560,17,362830125,1055297007
134217728,8,1,28,665,20,583531015,1277141721
134217728,8,1,37,805,24,634731257,1326089190
134217728,8,1,47,630,19,363648536,1054994093
134217728,8,1,57,735,22,593546324,1284150608
134217728,8,1,5,840,25,691678530,1386809669
134217728,8,1,5,875,26,588458390,1281876922
134217728,8,1,8,805,24,557832529,1249866255
268435456,8,1,10,770,23,752824507,2134510091
268435456,8,1,13,770,23,931137415,2310486856
268435456,8,1,1,630,19,1058562529,2437677020
268435456,8,1,18,350,11,614787680,1993400608
268435456,8,1,18,560,17,1709136950,3097786062
268435456,8,1,2,490,15,685932743,2064704271
268435456,8,1,33,700,21,1511493421,2890638050
268435456,8,1,37,945,28,1412880709,2797221721
268435456,8,1,61,805,24,1586776198,2964785468
268435456,8,1,9,910,27,906253957,2286644558
