n,k,i,p,m,r,t,T
1048576,16,524288,2147759497,1650,23,99909985,102704669
1048576,16,524288,2148293094,1950,27,91745274,94534260
1048576,16,524288,2148831063,2175,30,83781579,86582696
1048576,16,524288,2149254498,1950,27,74785465,77582943
1048576,16,524288,2149421123,2325,32,83694435,86532774
1048576,16,524288,2149732903,1725,24,80041900,82837603
1048576,16,524288,2150457374,1650,23,82324801,85157327
2097152,16,1048576,2146491028,1575,22,96377995,102739191
2097152,16,1048576,2146944326,1950,27,86467457,92039758
2097152,16,1048576,2146970577,1725,24,107922301,113486438
2097152,16,1048576,2147271570,1350,19,92490460,98010664
2097152,16,1048576,2147565019,1650,23,82219203,87774115
2097152,16,1048576,2147817615,1875,26,80981723,86525817
2097152,16,1048576,2148102975,1800,25,93733215,99278115
2097152,16,1048576,2148103893,2325,32,109591671,115104266
2097152,16,1048576,2149251770,2775,38,85324485,90860465
2097152,16,1048576,2149331730,2250,31,86967210,92435285
4194304,16,2097152,2145818959,2175,30,100587326,111427772
4194304,16,2097152,2145888282,2175,30,109698006,120711958
4194304,16,2097152,2146755726,2625,36,107574459,118539816
4194304,16,2097152,2147532649,2475,34,117513625,128504696
4194304,16,2097152,2147643075,1650,23,105900518,116730528
4194304,16,2097152,2147769647,2475,34,116487983,128190359
4194304,16,2097152,2148018466,2700,37,104145568,115168229
4194304,16,2097152,2148233154,2550,35,94049462,105046919
4194304,16,2097152,2148551002,1800,25,100914410,111844781
4194304,16,2097152,2148762354,1800,25,108403788,119443161
8388608,16,4194304,2146245634,1875,26,102077683,124476002
8388608,16,4194304,2146449090,2325,32,131432880,153811348
8388608,16,4194304,2147245488,2100,29,117889010,140165621
8388608,16,4194304,2147271655,2325,32,135886367,158468044
8388608,16,4194304,2147273559,2550,35,121893015,144318819
8388608,16,4194304,2147290632,2925,40,156962347,179839328
8388608,16,4194304,2147294125,1950,27,132182071,154496511
8388608,16,4194304,2147358473,1875,26,122390190,144822872
8388608,16,4194304,2147686107,2700,37,128697136,151018686
8388608,16,4194304,2147770257,2250,31,171060835,193514709
16777216,16,8388608,2146570652,2625,36,137956929,182563821
16777216,16,8388608,2147068601,2175,30,185690392,230112198
16777216,16,8388608,2147361003,2100,29,154346019,199082757
16777216,16,8388608,2147395818,2700,37,147365137,191391180
16777216,16,8388608,2147615129,1950,27,146819064,191189098
16777216,16,8388608,2147758691,2325,32,183417129,227615305
16777216,16,8388608,2147768886,1650,23,147582821,191855644
16777216,16,8388608,2147770922,2325,32,157632818,202224966
16777216,16,8388608,2147874969,3225,44,173038455,217370708
16777216,16,8388608,2148514080,2475,34,164527971,208808172
33554432,16,16777216,2147146315,2775,38,270891189,358324343
33554432,16,16777216,2147285244,2850,39,224150129,311922895
33554432,16,16777216,2147290320,2475,34,204801045,292791772
33554432,16,16777216,2147306629,2475,34,240248227,328157873
33554432,16,16777216,2147436174,1875,26,176928699,264235685
33554432,16,16777216,2147574903,2550,35,209405959,297060098
33554432,16,16777216,2147967534,2025,28,202441215,289897045
33554432,16,16777216,2148034328,2550,35,220007877,308302128
33554432,16,16777216,2148163757,2400,33,199121950,286944995
33554432,16,16777216,2148197998,1800,25,184274578,271842694
67108864,16,33554432,2147198282,2025,28,332846064,507599448
67108864,16,33554432,2147291605,2250,31,362041388,535782198
67108864,16,33554432,2147317108,2025,28,483408385,657544379
67108864,16,33554432,2147402135,1950,27,283608044,458047918
67108864,16,33554432,2147516951,2100,29,450908590,624771186
67108864,16,33554432,2147632150,2175,30,332593292,505796181
67108864,16,33554432,2147647777,3225,44,427754884,602859788
67108864,16,33554432,2147693272,2175,30,386246531,560057635
67108864,16,33554432,2147864262,3150,43,421521414,595408321
67108864,16,33554432,2148049224,2400,33,317389549,490827650
134217728,16,67108864,2147205005,2400,33,593157824,941124752
134217728,16,67108864,2147236845,2775,38,742144897,1088896440
134217728,16,67108864,2147265494,3150,43,1128192284,1475764633
134217728,16,67108864,2147277799,2625,36,795264238,1142860638
134217728,16,67108864,2147318449,2475,34,513933881,860412276
134217728,16,67108864,2147320203,2475,34,536568897,883273272
134217728,16,67108864,2147324065,2400,33,548495214,895213853
134217728,16,67108864,2147526655,1650,23,640933390,989380464
134217728,16,67108864,2147621975,2175,30,652565035,999950931
134217728,16,67108864,2147701025,3075,42,725596641,1072148749
268435456,16,134217728,2147225043,3075,42,727114875,1420047756
268435456,16,134217728,2147321802,2625,36,1041739028,1732757634
268435456,16,134217728,2147406080,2625,36,1460530014,2155352287
268435456,16,134217728,2147422574,2775,38,1457373481,2150788348
268435456,16,134217728,2147475354,3000,41,1508007777,2200151506
268435456,16,134217728,2147486742,3075,42,1047011023,1738703025
268435456,16,134217728,2147498136,2325,32,1506632179,2199557721
268435456,16,134217728,2147578228,2850,39,961955431,1657160799
268435456,16,134217728,2147606017,2400,33,1183604659,1875832609
268435456,16,134217728,2147694394,3000,41,1464105412,2157214173
