n,k,i,p,m,r,t,T
524288,16,1,1120,1125,16,79326570,80786675
524288,16,1,11593,975,14,82598642,84023950
524288,16,1,1228,600,9,92749170,94214431
524288,16,1,1244,1275,18,92301793,95229106
524288,16,1,1283,1275,18,71741920,73189240
524288,16,1,1635,1125,16,88883354,90348298
524288,16,1,2360,1575,22,69230477,70661913
524288,16,1,3952,1500,21,88739126,90167122
524288,16,1,5533,900,13,94953956,96406562
524288,16,1,6785,1350,19,72361645,73794898
1048576,16,1,1250,1275,18,80606366,83421079
1048576,16,1,1354,975,14,100186178,103035032
1048576,16,1,1823,900,13,84225041,87446385
1048576,16,1,1836,1350,19,85344644,88170254
1048576,16,1,19072,975,14,79586558,82374908
1048576,16,1,358,975,14,87409849,90198706
1048576,16,1,4533,900,13,97390379,100307649
1048576,16,1,51,900,13,86386136,89188696
1048576,16,1,611,1425,20,81000052,83836273
1048576,16,1,9475,975,14,86062151,88892987
2097152,16,1,1430,1050,15,102209041,107780358
2097152,16,1,1873,675,10,75471689,81115290
2097152,16,1,2000,1050,15,77713752,83262045
2097152,16,1,2318,1050,15,117728363,123246510
2097152,16,1,2653,825,12,87828759,93410188
2097152,16,1,2756,975,14,79813445,85243010
2097152,16,1,2867,1500,21,92880835,98751086
2097152,16,1,4006,1575,22,93815715,99354550
2097152,16,1,474,1050,15,77188854,82661979
2097152,16,1,575,825,12,85987864,91529054
4194304,16,1,1104,1275,18,92764914,103746074
4194304,16,1,138,1275,18,100166898,111811971
4194304,16,1,14,975,14,97327042,108423502
4194304,16,1,20,975,14,100427160,111441801
4194304,16,1,2143,900,13,92236511,103927971
4194304,16,1,241,1125,16,94031337,105035083
4194304,16,1,261,900,13,109884316,120799711
4194304,16,1,315,1200,17,86808127,97626122
4194304,16,1,821,1200,17,96975115,107942728
4194304,16,1,934,1575,22,98725333,109675826
8388608,16,1,183,1125,16,121787751,144191183
8388608,16,1,260,1125,16,127446836,149845082
8388608,16,1,268,1350,19,108088532,130443606
8388608,16,1,272,975,14,106903199,129232512
8388608,16,1,379,1200,17,110267829,133102225
8388608,16,1,500,1500,21,117020761,139444321
8388608,16,1,533,1275,18,102809955,125433645
8388608,16,1,567,1725,24,113381194,135910828
8388608,16,1,648,1125,16,111681131,134232973
8388608,16,1,775,825,12,118484482,140906919
16777216,16,1,113,1200,17,142335771,186649449
16777216,16,1,166,900,13,116886825,161248705
16777216,16,1,198,750,11,139534343,184034275
16777216,16,1,201,1275,18,139047829,183174447
16777216,16,1,27,1575,22,167112249,211459695
16777216,16,1,361,1275,18,129359987,173546220
16777216,16,1,385,1725,24,135938053,180227122
16777216,16,1,444,1275,18,141896090,186109998
16777216,16,1,67,1725,24,127964332,172182711
16777216,16,1,783,1500,21,137824058,182144031
33554432,16,1,10,1350,19,271196702,358840827
33554432,16,1,13,1275,18,155231757,242754949
33554432,16,1,167,1650,23,220546020,307370159
33554432,16,1,17,1500,21,174543782,262318944
33554432,16,1,199,900,13,150967546,238587479
33554432,16,1,238,1500,21,182776249,270836816
33554432,16,1,28,1500,21,191636995,279687471
33554432,16,1,308,1050,15,146200982,233836463
33554432,16,1,58,1425,20,146517875,234298682
33554432,16,1,92,1500,21,174254126,262012545
67108864,16,1,113,1275,18,226431222,400696384
67108864,16,1,171,1125,16,221984587,396205922
67108864,16,1,20,1050,15,212762564,387697051
67108864,16,1,2,1650,23,251317376,425556486
67108864,16,1,28,1350,19,259229562,433710888
67108864,16,1,31,1425,20,208824177,382955687
67108864,16,1,31,675,10,185317205,359260767
67108864,16,1,50,1275,18,194079131,369060685
67108864,16,1,82,1350,19,198590571,373489691
67108864,16,1,84,1425,20,369157690,543425031
134217728,16,1,0,1200,17,394693538,743319730
134217728,16,1,1,1650,23,475306445,823062935
134217728,16,1,1,1875,26,631477035,980108720
134217728,16,1,17,1650,23,431348028,779490499
134217728,16,1,31,1725,24,441084503,788353648
134217728,16,1,4,1350,19,370307168,717769599
134217728,16,1,49,1275,18,517026705,864305159
134217728,16,1,52,1350,19,373372977,720964030
134217728,16,1,59,1350,19,604523863,953202970
134217728,16,1,72,1275,18,350576458,697607623
268435456,16,1,10,1725,24,829435688,1520113364
268435456,16,1,1,1875,26,1148373352,1842913092
268435456,16,1,12,2175,30,730174734,1421627193
268435456,16,1,13,2100,29,698686114,1390941169
268435456,16,1,18,1800,25,813067453,1505585350
268435456,16,1,23,1200,17,569427432,1261478800
268435456,16,1,3,1350,19,1179981822,1873262416
268435456,16,1,47,2250,31,832277625,1524801350
268435456,16,1,7,1725,24,753899905,1447376420
268435456,16,1,9,975,14,567168079,1259230657
