n,k,i,p,m,r,t,T
4194304,32,1,889,2480,17,107484437,113071831
4194304,32,1,97,2635,18,130616798,136403031
8388608,32,1,1002,2170,15,107534997,119224340
8388608,32,1,1024,2015,14,124101481,135249267
8388608,32,1,113,1705,12,99997971,111127440
8388608,32,1,1145,2945,20,125622098,136679789
8388608,32,1,148,1705,12,119971867,129789387
8388608,32,1,192,2325,16,109522317,120463495
8388608,32,1,194,2480,17,123682679,132857682
8388608,32,1,212,2790,19,105233615,115965773
8388608,32,1,216,2170,15,119901032,128870539
8388608,32,1,251,2480,17,121514887,132630827
8388608,32,1,277,1705,12,105105129,116207462
8388608,32,1,310,2790,19,124467359,135449812
8388608,32,1,449,3100,21,123522205,134561341
8388608,32,1,49,2170,15,114386623,126384517
8388608,32,1,636,2635,18,113794644,124872668
8388608,32,1,695,3410,23,125329183,136469745
8388608,32,1,752,2170,15,106094019,117226191
8388608,32,1,75,2635,18,112086188,123853965
8388608,32,1,794,2325,16,110534135,121538232
8388608,32,1,826,2325,16,109968127,119712149
16777216,32,1,12,3100,21,128166140,148373466
16777216,32,1,137,2325,16,122607536,145152929
16777216,32,1,182,2635,18,136596697,158203606
16777216,32,1,190,3100,21,124795805,142454828
16777216,32,1,193,3720,25,141419311,160634921
16777216,32,1,2081,1705,12,123972008,142720193
16777216,32,1,217,3255,22,147404531,164686094
16777216,32,1,219,1860,13,113996096,136326103
16777216,32,1,277,2015,14,127408616,150105823
16777216,32,1,278,2945,20,151634015,171137981
16777216,32,1,301,1860,13,130355820,148204045
16777216,32,1,355,2170,15,122663898,145212915
16777216,32,1,358,2015,14,110014470,129904808
16777216,32,1,418,2635,18,164098019,178832380
16777216,32,1,468,3565,24,141348392,163114077
16777216,32,1,479,2635,18,135273964,157610792
16777216,32,1,85,2790,19,128192269,149793138
16777216,32,1,86,2170,15,123818561,145050136
16777216,32,1,86,3255,22,133641087,151134331
16777216,32,1,96,2480,17,124738783,147191986
33554432,32,1,107,3255,22,155756577,192771281
33554432,32,1,134,3255,22,162418515,198570805
33554432,32,1,140,2170,15,150749044,186644990
33554432,32,1,150,2170,15,135960392,169639875
33554432,32,1,152,2945,20,202776542,236784135
33554432,32,1,159,3100,21,161226929,192074942
33554432,32,1,161,3100,21,144803358,178496031
33554432,32,1,177,2635,18,149692459,183279705
33554432,32,1,21,3255,22,161897896,196039947
33554432,32,1,233,4185,28,146279950,187881616
33554432,32,1,240,2325,16,140670222,176070217
33554432,32,1,27,3720,25,141476001,181421828
33554432,32,1,343,2945,20,154763793,194195422
33554432,32,1,35,3100,21,143473837,184909520
33554432,32,1,43,2635,18,142878793,176866452
33554432,32,1,51,3410,23,159403434,199016632
33554432,32,1,52,2170,15,144945339,181380389
