n,k,i,p,m,r,t,T
16777216,2,16777216,4294966975,80,17,159559761,511374602
16777216,2,16777216,4294967013,120,25,181981020,582038915
16777216,2,16777216,4294967063,70,15,869459298,1484092993
16777216,2,16777216,4294967092,90,19,763301532,1292955644
16777216,2,16777216,4294967099,75,16,177519772,527901362
16777216,2,16777216,4294967101,75,16,174325368,535291109
16777216,2,16777216,4294967141,85,18,621421527,1306223334
16777216,2,16777216,4294967191,85,18,323585410,742407217
16777216,2,16777216,4294967196,85,18,753129481,1436794888
16777216,2,16777216,4294967203,65,14,523388907,1216153141
16777216,2,16777216,4294967206,65,14,862129164,1210908457
16777216,2,16777216,4294967209,40,9,136193565,596097750
16777216,2,16777216,4294967231,105,22,258016089,610043504
16777216,2,16777216,4294967263,120,25,939089935,1623631573
16777216,2,16777216,4294967269,80,17,642110902,1032563059
33554432,2,33554432,4294966737,60,13,446274650,1793267396
33554432,2,33554432,4294966983,90,19,2088704340,3490036428
33554432,2,33554432,4294967088,95,20,513120784,1586076923
33554432,2,33554432,4294967095,100,21,1143625933,2508728433
33554432,2,33554432,4294967132,95,20,419047947,1188803874
33554432,2,33554432,4294967150,70,15,749806928,2113284066
33554432,2,33554432,4294967162,115,24,447598919,1209344246
33554432,2,33554432,4294967172,95,20,1249922000,2613686623
33554432,2,33554432,4294967179,110,23,619234957,1321359335
33554432,2,33554432,4294967193,60,13,690144444,1388195842
33554432,2,33554432,4294967222,85,18,1103659385,2484818518
33554432,2,33554432,4294967225,80,17,1209021587,2003845120
33554432,2,33554432,4294967239,80,17,598272361,1409351288
33554432,2,33554432,4294967241,65,14,829501163,2208301110
33554432,2,33554432,4294967260,110,23,259378245,958126017
33554432,2,33554432,4294967274,60,13,239185606,1214344967
33554432,2,33554432,4294967285,85,18,759114948,2123611262
33554432,2,33554432,4294967286,90,19,505015177,1271766217
33554432,2,33554432,4294967288,85,18,634699676,1404517166
33554432,2,33554432,4294967290,110,23,712510107,2116934968
67108864,2,67108864,4294967084,75,16,2553616325,5325716962
67108864,2,67108864,4294967121,90,19,2761284157,5131494823
67108864,2,67108864,4294967161,125,26,598553501,1994244189
67108864,2,67108864,4294967196,75,16,1015152601,2551048959
67108864,2,67108864,4294967223,115,24,2895579690,5355421248
67108864,2,67108864,4294967234,95,20,2517710067,4121021709
67108864,2,67108864,4294967236,75,16,1586944228,4364730849
67108864,2,67108864,4294967242,95,20,1721430603,3637098282
67108864,2,67108864,4294967248,135,28,2415468212,5207123167
67108864,2,67108864,4294967252,75,16,985065032,3362376108
67108864,2,67108864,4294967263,70,15,1101854626,3863739783
67108864,2,67108864,4294967267,70,15,2217681533,4990734430
67108864,2,67108864,4294967268,100,21,2299677043,5057854922
67108864,2,67108864,4294967269,80,17,1942312503,4695784176
67108864,2,67108864,4294967271,105,22,1171075683,2703261751
67108864,2,67108864,4294967272,95,20,823144298,2305261984
67108864,2,67108864,4294967274,105,22,1654714795,4409054646
67108864,2,67108864,4294967288,90,19,2160627635,4911467364
67108864,2,67108864,4294967292,90,19,871968244,2410895026
67108864,2,67108864,4294967295,105,22,1142250750,2666587928
134217728,2,134217728,4294967153,110,23,3032723449,8634697158
134217728,2,134217728,4294967219,125,26,3803177294,8653984813
134217728,2,134217728,4294967246,85,18,3752639105,9256599491
134217728,2,134217728,4294967247,95,20,1710350144,5042826392
134217728,2,134217728,4294967249,70,15,1458649357,4253661406
