n,k,i,p,m,r,t,T
65536,16,65536,4294937448,825,12,83018779,83236806
65536,16,65536,4294937882,975,14,70496705,70709864
65536,16,65536,4294938101,900,13,78176744,78405197
65536,16,65536,4294939177,600,9,89242324,89454513
65536,16,65536,4294942665,1125,16,69925437,70145406
65536,16,65536,4294950288,450,7,81258191,81500486
65536,16,65536,4294951317,900,13,79520189,79751760
65536,16,65536,4294958615,1125,16,81268438,81482794
65536,16,65536,4294961118,750,11,73319327,73546065
65536,16,65536,4294962001,675,10,72278925,72504971
65536,16,65536,4294962216,750,11,81360576,81584602
65536,16,65536,4294966311,900,13,78920406,79152509
131072,16,131072,4294911919,825,12,73853233,74259213
131072,16,131072,4294914940,975,14,68323930,68736050
131072,16,131072,4294924609,1125,16,74944703,75354666
131072,16,131072,4294928648,1350,19,81789401,82190082
131072,16,131072,4294929065,1125,16,73642635,74041494
131072,16,131072,4294930714,525,8,68687748,69436084
131072,16,131072,4294945053,975,14,77082370,77487474
131072,16,131072,4294949133,900,13,73836804,74610791
131072,16,131072,4294953337,1050,15,77331171,77768800
131072,16,131072,4294954151,1125,16,103220971,103627482
131072,16,131072,4294954957,1125,16,87565669,88001584
131072,16,131072,4294955058,1050,15,64678043,65090126
131072,16,131072,4294957708,900,13,83396529,83830208
131072,16,131072,4294957754,1125,16,60044951,60454327
131072,16,131072,4294958652,1125,16,84892837,85531092
131072,16,131072,4294959635,450,7,88730677,89131735
131072,16,131072,4294962056,750,11,83847058,84251949
131072,16,131072,4294963201,825,12,84983943,85382704
131072,16,131072,4294965318,975,14,89255423,89659591
131072,16,131072,4294966560,975,14,73873054,74283467
262144,16,262144,4294933852,1200,17,78157042,78908438
262144,16,262144,4294936102,825,12,91936831,92671428
262144,16,262144,4294939694,1200,17,94155191,94897459
262144,16,262144,4294940304,1125,16,90213850,90955018
262144,16,262144,4294942977,1425,20,84344465,85088666
262144,16,262144,4294944981,975,14,83588233,84371957
262144,16,262144,4294946474,975,14,57714319,58472472
262144,16,262144,4294952512,1275,18,93503770,94237529
262144,16,262144,4294955627,975,14,76618907,77383240
262144,16,262144,4294956189,900,13,112589107,113340843
262144,16,262144,4294957310,1650,23,91416066,92423539
262144,16,262144,4294959182,1350,19,81510668,82249020
262144,16,262144,4294960833,1050,15,75015236,75818329
262144,16,262144,4294962310,1650,23,92361439,93119738
262144,16,262144,4294963865,900,13,88566618,89326667
262144,16,262144,4294963983,600,9,74412154,75156587
262144,16,262144,4294964148,750,11,73396939,74853077
262144,16,262144,4294965459,1275,18,83584640,84322869
262144,16,262144,4294966841,1350,19,73280754,74108154
262144,16,262144,4294966849,1050,15,80510348,81258983
524288,16,524288,4294904163,1575,22,78659027,80115000
524288,16,524288,4294925949,1050,15,70099310,71566493
524288,16,524288,4294939817,1350,19,84742779,86208544
524288,16,524288,4294940019,975,14,102687774,104153448
524288,16,524288,4294942399,825,12,86051802,87486292
524288,16,524288,4294949041,675,10,89386092,90828625
524288,16,524288,4294953014,825,12,74300942,75718143
524288,16,524288,4294954383,825,12,71117084,72588820
524288,16,524288,4294954431,825,12,71504384,72953890
524288,16,524288,4294956325,750,11,88113511,89543876
524288,16,524288,4294957473,1125,16,98344921,99779896
524288,16,524288,4294958680,1500,21,83215078,84670267
524288,16,524288,4294959172,1125,16,76057977,77499248
524288,16,524288,4294960434,750,11,84803315,86289905
524288,16,524288,4294960920,1050,15,84041606,85474289
524288,16,524288,4294961318,675,10,78162866,79607911
524288,16,524288,4294963694,1200,17,94237023,95713417
524288,16,524288,4294964493,975,14,74365911,75833918
524288,16,524288,4294966142,975,14,79195641,80620800
524288,16,524288,4294966183,750,11,80870589,82324403
1048576,16,1048576,4294945380,1125,16,84778984,87570814
1048576,16,1048576,4294954170,975,14,78300196,81123183
1048576,16,1048576,4294954832,750,11,93679583,96526599
1048576,16,1048576,4294957652,1125,16,78666554,81487090
1048576,16,1048576,4294958617,1125,16,84836125,87640948
1048576,16,1048576,4294962537,750,11,74561143,77382455
1048576,16,1048576,4294963209,1050,15,93663061,96506894
1048576,16,1048576,4294964057,1125,16,101494980,104292599
1048576,16,1048576,4294964266,975,14,88846292,92101860
1048576,16,1048576,4294965020,1125,16,82668081,85486753
1048576,16,1048576,4294965144,1050,15,82982288,85810163
1048576,16,1048576,4294965629,1050,15,96799976,99615411
1048576,16,1048576,4294965884,750,11,88369614,91177253
1048576,16,1048576,4294966232,1575,22,103972312,106813635
1048576,16,1048576,4294966285,1050,15,105283617,108130400
1048576,16,1048576,4294966511,1125,16,90406053,93224216
1048576,16,1048576,4294966589,900,13,90399335,93200182
1048576,16,1048576,4294966744,1500,21,82062829,84882649
1048576,16,1048576,4294967031,1125,16,76174621,78986286
1048576,16,1048576,4294967141,1350,19,104209951,107305182
2097152,16,2097152,4294962249,1350,19,98289640,104440122
2097152,16,2097152,4294962258,1275,18,100747491,106351971
2097152,16,2097152,4294963451,1125,16,92834256,98885670
2097152,16,2097152,4294963553,1275,18,79469741,85048272
2097152,16,2097152,4294963976,1350,19,97524958,103059443
2097152,16,2097152,4294964680,1050,15,115873810,121454678
2097152,16,2097152,4294965097,1425,20,75851278,81346943
2097152,16,2097152,4294965419,1050,15,80003735,85587011
2097152,16,2097152,4294965563,900,13,87457878,93015160
2097152,16,2097152,4294965612,1275,18,82637731,88367825
2097152,16,2097152,4294965952,1125,16,91701011,97112093
2097152,16,2097152,4294966035,825,12,92509884,98811639
2097152,16,2097152,4294966461,900,13,82859386,88418100
2097152,16,2097152,4294966767,600,9,88475760,93943278
2097152,16,2097152,4294966803,975,14,102950488,108591067
2097152,16,2097152,4294966817,450,7,87241642,92794560
2097152,16,2097152,4294966889,975,14,86804751,92950313
2097152,16,2097152,4294966971,1725,24,88584664,94137185
2097152,16,2097152,4294967053,1350,19,95016789,100677721
2097152,16,2097152,4294967066,975,14,101502369,107041614
4194304,16,4194304,4294961269,1275,18,110575205,121629378
4194304,16,4194304,4294961844,825,12,91420223,103021950
4194304,16,4194304,4294964208,1425,20,99128493,110138643
4194304,16,4194304,4294964467,1875,26,107455813,118584624
4194304,16,4194304,4294965004,1125,16,105920721,117031124
4194304,16,4194304,4294965042,1350,19,106734895,117708231
4194304,16,4194304,4294965328,1050,15,92140246,103144984
4194304,16,4194304,4294965492,975,14,87361672,98463584
4194304,16,4194304,4294965975,975,14,102031568,113128805
4194304,16,4194304,4294966475,1050,15,82746999,93731345
4194304,16,4194304,4294966567,1350,19,92912874,103962682
4194304,16,4194304,4294966587,1350,19,89972594,100802531
4194304,16,4194304,4294966702,1275,18,96912674,107921213
4194304,16,4194304,4294966719,975,14,101140858,112370517
4194304,16,4194304,4294966762,1125,16,99531213,110633571
4194304,16,4194304,4294966984,1200,17,96504926,108042259
4194304,16,4194304,4294967036,1350,19,107997330,119152777
4194304,16,4194304,4294967092,1200,17,84152822,95162466
4194304,16,4194304,4294967120,1350,19,83357311,94384350
4194304,16,4194304,4294967175,1950,27,118962774,129968210
8388608,16,8388608,4294965119,1125,16,113829480,136248540
8388608,16,8388608,4294965331,1275,18,119766359,142270650
8388608,16,8388608,4294965651,1575,22,100953908,123449603
8388608,16,8388608,4294965908,1500,21,114716623,136947684
8388608,16,8388608,4294966256,1200,17,84897960,107181891
8388608,16,8388608,4294966422,900,13,113611739,136214799
8388608,16,8388608,4294966435,1275,18,134288967,156712771
8388608,16,8388608,4294966589,825,12,101297844,124016255
8388608,16,8388608,4294966759,1125,16,120201380,142788954
8388608,16,8388608,4294966853,750,11,128073307,150663519
8388608,16,8388608,4294967038,825,12,96877722,119244163
8388608,16,8388608,4294967069,1200,17,113790227,136119503
8388608,16,8388608,4294967074,1200,17,99345482,121916657
8388608,16,8388608,4294967108,1575,22,123726416,146746248
8388608,16,8388608,4294967130,675,10,110102821,132513993
8388608,16,8388608,4294967132,1575,22,111628476,134275736
8388608,16,8388608,4294967133,1425,20,103415621,126063272
8388608,16,8388608,4294967213,1725,24,118086455,140502321
8388608,16,8388608,4294967218,1350,19,111670557,134320207
8388608,16,8388608,4294967276,975,14,119659411,142574509
16777216,16,16777216,4294966831,825,12,125543496,169838321
16777216,16,16777216,4294966971,1350,19,129312619,173913660
16777216,16,16777216,4294967010,1125,16,145634001,189649162
16777216,16,16777216,4294967021,1350,19,104251443,148477730
16777216,16,16777216,4294967052,1350,19,155589235,200140351
16777216,16,16777216,4294967057,1050,15,129129555,174037280
16777216,16,16777216,4294967105,1650,23,191903581,236280095
16777216,16,16777216,4294967132,1800,25,127075928,172389648
16777216,16,16777216,4294967160,1350,19,161238374,205651076
16777216,16,16777216,4294967162,1275,18,180960016,225518039
16777216,16,16777216,4294967173,1275,18,125580742,170223427
16777216,16,16777216,4294967189,975,14,149290706,193844874
16777216,16,16777216,4294967200,1500,21,110388993,154538756
16777216,16,16777216,4294967208,1275,18,143039137,187401100
16777216,16,16777216,4294967218,1125,16,130165708,175930609
16777216,16,16777216,4294967227,1275,18,118672848,163419248
16777216,16,16777216,4294967242,1125,16,137120015,181725286
16777216,16,16777216,4294967272,1275,18,113092818,157364478
16777216,16,16777216,4294967287,1200,17,155705980,200056909
16777216,16,16777216,4294967295,1875,26,126364138,170748036
33554432,16,33554432,4294967145,1575,22,206609662,295734970
33554432,16,33554432,4294967147,1200,17,198428899,286324845
33554432,16,33554432,4294967151,1275,18,178937823,267314958
33554432,16,33554432,4294967155,1425,20,165383515,253434869
33554432,16,33554432,4294967163,1425,20,168582859,256485381
33554432,16,33554432,4294967190,1500,21,159987784,247749592
33554432,16,33554432,4294967192,1275,18,225841601,313521675
33554432,16,33554432,4294967209,1200,17,163237360,250673103
33554432,16,33554432,4294967209,1350,19,195323239,283423940
33554432,16,33554432,4294967226,1050,15,149419271,238063442
33554432,16,33554432,4294967226,1125,16,164878336,252999763
33554432,16,33554432,4294967226,1500,21,194174852,281733547
33554432,16,33554432,4294967230,975,14,162750060,250846550
33554432,16,33554432,4294967234,1275,18,267351399,355297449
33554432,16,33554432,4294967239,1125,16,145208660,232657574
33554432,16,33554432,4294967241,1575,22,170960482,259362952
33554432,16,33554432,4294967260,1275,18,152332534,241972689
33554432,16,33554432,4294967270,1425,20,130736441,218420674
33554432,16,33554432,4294967275,1050,15,164773400,253505175
33554432,16,33554432,4294967279,1875,26,278726631,366746023
67108864,16,67108864,4294966947,1575,22,325183309,501919206
67108864,16,67108864,4294967158,1650,23,255910719,430190918
67108864,16,67108864,4294967161,1275,18,187905901,361719069
67108864,16,67108864,4294967192,1500,21,240726906,416292509
67108864,16,67108864,4294967221,1650,23,216096450,391197258
67108864,16,67108864,4294967223,1125,16,184324165,360019173
67108864,16,67108864,4294967235,1425,20,186378481,362111790
67108864,16,67108864,4294967237,750,11,216850117,392014470
67108864,16,67108864,4294967245,1575,22,286638400,461279315
67108864,16,67108864,4294967256,1275,18,229099037,402837935
67108864,16,67108864,4294967261,825,12,270917831,446734741
67108864,16,67108864,4294967263,1425,20,356002732,529643360
67108864,16,67108864,4294967266,1575,22,266591370,442927554
67108864,16,67108864,4294967273,1500,21,283314712,457286379
67108864,16,67108864,4294967281,1500,21,296509288,470379506
67108864,16,67108864,4294967283,1275,18,280436136,454988811
67108864,16,67108864,4294967287,1425,20,208357387,382623973
67108864,16,67108864,4294967290,1800,25,262123935,437441380
67108864,16,67108864,4294967291,1350,19,397488040,572225851
67108864,16,67108864,4294967293,1200,17,150611645,326194327
134217728,16,134217728,4294967191,1650,23,464242004,817894977
134217728,16,134217728,4294967219,1650,23,535160765,882236584
134217728,16,134217728,4294967228,1125,16,386661653,736791489
134217728,16,134217728,4294967239,2025,28,305846799,653428702
134217728,16,134217728,4294967239,2250,31,537879338,886594208
134217728,16,134217728,4294967252,1425,20,256647606,605882829
134217728,16,134217728,4294967254,1350,19,754029706,1107017298
134217728,16,134217728,4294967262,1350,19,354919160,702919137
134217728,16,134217728,4294967267,900,13,275976614,624906820
134217728,16,134217728,4294967280,1425,20,270654612,618551788
134217728,16,134217728,4294967280,975,14,306071830,654477361
134217728,16,134217728,4294967281,1650,23,596765468,946749135
134217728,16,134217728,4294967282,1650,23,457254624,804050613
134217728,16,134217728,4294967287,1575,22,498704739,846369234
134217728,16,134217728,4294967289,1425,20,618771182,967716375
134217728,16,134217728,4294967289,1875,26,700933703,1048113096
134217728,16,134217728,4294967291,1350,19,376635982,726267166
134217728,16,134217728,4294967292,1275,18,416063967,762103138
134217728,16,134217728,4294967294,1725,24,517963177,867529927
134217728,16,134217728,4294967295,1575,22,284156631,631199072
268435456,16,268435456,4294967216,1050,15,460878470,1152538125
268435456,16,268435456,4294967229,1125,16,1248683801,1945614749
268435456,16,268435456,4294967262,1800,25,763937665,1456735956
268435456,16,268435456,4294967263,1350,19,608310333,1305574624
268435456,16,268435456,4294967267,2100,29,1204155634,1898722678
268435456,16,268435456,4294967268,1350,19,800567635,1498672560
268435456,16,268435456,4294967272,1125,16,580954798,1281646267
268435456,16,268435456,4294967275,1575,22,434200326,1129086522
268435456,16,268435456,4294967275,2100,29,1441819273,2138101715
268435456,16,268435456,4294967283,1125,16,632110244,1328909715
268435456,16,268435456,4294967283,1575,22,1004378687,1699967427
268435456,16,268435456,4294967283,2100,29,910944800,1606877567
268435456,16,268435456,4294967290,1800,25,473413896,1165600136
268435456,16,268435456,4294967290,2100,29,687161553,1379355957
268435456,16,268435456,4294967291,1725,24,962851159,1655340871
268435456,16,268435456,4294967292,1500,21,491604413,1183936424
268435456,16,268435456,4294967293,1650,23,991435066,1683435133
268435456,16,268435456,4294967293,1800,25,512116517,1209587062
268435456,16,268435456,4294967293,975,14,478687596,1169606564
268435456,16,268435456,4294967294,1950,27,638590871,1336005586
